episode_id,kind,cut,n_full,passed,state_match,reward_match,raw
P1V5_F06_920006__D3_A_done_B_loss_recovery_then_success,CSV_FUTURE_GEOMETRY_MUTATION,86,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D3_A_done_B_loss_recovery_then_success/rollout_00
P1V5_F06_920006__D3_A_done_B_loss_recovery_then_success,IDENTITY_CASE_RENAME,172,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D3_A_done_B_loss_recovery_then_success/rollout_00
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,43,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,86,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,98,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,99,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,100,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,120,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,121,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,122,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,129,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,CSV_REBUILD_PREFIX,172,172,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,CSV_FUTURE_GEOMETRY_MUTATION,86,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F06_920006__D4_B_done_A_loss_recovery_then_success,IDENTITY_CASE_RENAME,172,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D4_B_done_A_loss_recovery_then_success/rollout_00
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,CSV_REBUILD_PREFIX,65,260,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D5_completed_subgoal_invalidated_restored/rollout_00
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,CSV_REBUILD_PREFIX,130,260,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D5_completed_subgoal_invalidated_restored/rollout_00
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,CSV_REBUILD_PREFIX,195,260,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D5_completed_subgoal_invalidated_restored/rollout_00
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,CSV_REBUILD_PREFIX,260,260,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D5_completed_subgoal_invalidated_restored/rollout_00
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,CSV_FUTURE_GEOMETRY_MUTATION,130,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D5_completed_subgoal_invalidated_restored/rollout_00
P1V5_F06_920006__D5_completed_subgoal_invalidated_restored,IDENTITY_CASE_RENAME,260,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D5_completed_subgoal_invalidated_restored/rollout_00
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,CSV_REBUILD_PREFIX,35,140,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D6_repeat_completed_subgoal_then_terminal_failure/rollout_00
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,CSV_REBUILD_PREFIX,70,140,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D6_repeat_completed_subgoal_then_terminal_failure/rollout_00
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,CSV_REBUILD_PREFIX,105,140,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D6_repeat_completed_subgoal_then_terminal_failure/rollout_00
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,CSV_REBUILD_PREFIX,140,140,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D6_repeat_completed_subgoal_then_terminal_failure/rollout_00
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,CSV_FUTURE_GEOMETRY_MUTATION,70,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D6_repeat_completed_subgoal_then_terminal_failure/rollout_00
P1V5_F06_920006__D6_repeat_completed_subgoal_then_terminal_failure,IDENTITY_CASE_RENAME,140,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/D6_repeat_completed_subgoal_then_terminal_failure/rollout_00
P1V5_F06_920006__R1_clean_transport_success,CSV_REBUILD_PREFIX,17,68,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R1_clean_transport_success/rollout_00
P1V5_F06_920006__R1_clean_transport_success,CSV_REBUILD_PREFIX,34,68,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R1_clean_transport_success/rollout_00
P1V5_F06_920006__R1_clean_transport_success,CSV_REBUILD_PREFIX,51,68,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R1_clean_transport_success/rollout_00
P1V5_F06_920006__R1_clean_transport_success,CSV_REBUILD_PREFIX,68,68,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R1_clean_transport_success/rollout_00
P1V5_F06_920006__R1_clean_transport_success,CSV_FUTURE_GEOMETRY_MUTATION,34,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R1_clean_transport_success/rollout_00
P1V5_F06_920006__R1_clean_transport_success,IDENTITY_CASE_RENAME,68,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R1_clean_transport_success/rollout_00
P1V5_F06_920006__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,30,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F06_920006__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,44,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F06_920006__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,45,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F06_920006__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,46,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F06_920006__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,59,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F06_920006__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,66,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F06_920006__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,67,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F06_920006__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,68,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F06_920006__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,88,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F06_920006__R2_loss_at_40pct_recover_success,CSV_REBUILD_PREFIX,118,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F06_920006__R2_loss_at_40pct_recover_success,CSV_FUTURE_GEOMETRY_MUTATION,59,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F06_920006__R2_loss_at_40pct_recover_success,IDENTITY_CASE_RENAME,118,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R2_loss_at_40pct_recover_success/rollout_00
P1V5_F06_920006__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,30,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F06_920006__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,44,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F06_920006__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,45,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F06_920006__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,46,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F06_920006__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,59,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F06_920006__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,66,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F06_920006__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,67,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F06_920006__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,68,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F06_920006__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,88,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F06_920006__R3_loss_at_80pct_recover_success,CSV_REBUILD_PREFIX,118,118,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F06_920006__R3_loss_at_80pct_recover_success,CSV_FUTURE_GEOMETRY_MUTATION,59,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F06_920006__R3_loss_at_80pct_recover_success,IDENTITY_CASE_RENAME,118,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R3_loss_at_80pct_recover_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,44,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,45,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,46,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,66,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,67,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,68,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,72,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,126,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,127,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,128,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,145,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,148,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,149,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,150,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,208,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,209,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,210,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,218,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,230,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,231,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,232,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_REBUILD_PREFIX,290,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,CSV_FUTURE_GEOMETRY_MUTATION,145,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R4_three_cycles_at_40pct_then_success,IDENTITY_CASE_RENAME,290,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R4_three_cycles_at_40pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,44,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,45,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,46,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,66,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,67,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,68,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,72,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,126,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,127,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,128,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,145,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,148,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,149,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,150,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,208,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,209,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,210,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,218,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,230,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,231,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,232,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_REBUILD_PREFIX,290,290,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,CSV_FUTURE_GEOMETRY_MUTATION,145,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R5_three_cycles_at_80pct_then_success,IDENTITY_CASE_RENAME,290,,True,,,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R5_three_cycles_at_80pct_then_success/rollout_00
P1V5_F06_920006__R6_three_closed_cycles_then_stop,CSV_REBUILD_PREFIX,44,256,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R6_three_closed_cycles_then_stop/rollout_00
P1V5_F06_920006__R6_three_closed_cycles_then_stop,CSV_REBUILD_PREFIX,45,256,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R6_three_closed_cycles_then_stop/rollout_00
P1V5_F06_920006__R6_three_closed_cycles_then_stop,CSV_REBUILD_PREFIX,46,256,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R6_three_closed_cycles_then_stop/rollout_00
P1V5_F06_920006__R6_three_closed_cycles_then_stop,CSV_REBUILD_PREFIX,64,256,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R6_three_closed_cycles_then_stop/rollout_00
P1V5_F06_920006__R6_three_closed_cycles_then_stop,CSV_REBUILD_PREFIX,66,256,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R6_three_closed_cycles_then_stop/rollout_00
P1V5_F06_920006__R6_three_closed_cycles_then_stop,CSV_REBUILD_PREFIX,67,256,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R6_three_closed_cycles_then_stop/rollout_00
P1V5_F06_920006__R6_three_closed_cycles_then_stop,CSV_REBUILD_PREFIX,68,256,True,True,True,/home/__compress_data/xushijie/graph_pathgraph_p1_v5_data_v6/P1V5_F06_920006/R6_three_closed_cycles_then_stop/rollout_00
